t0,t1,t6,t7,t139,Target
0.48895424,-0.58225521,-2.0487713,-1.573995,2.6911243,1.0
-0.53006356,-2.3990014,-2.6856634,-1.5129566,-1.8012093,1.0
-0.19392743,-2.0808331,-2.1001992,-1.7818529,0.89304663,1.0
0.97758305,-1.7125685000000002,-2.0865043,-0.7667871,-3.722251,1.0
-2.1709672,-3.0581451,-2.9942343,-2.1057209,-2.7742555,1.0
-0.84262132,-1.7804525000000002,-2.2608817,-1.5557552,-0.13081307,1.0
-1.3874726000000002,-3.1849918,-3.0510608,-1.9114885,-1.5276253999999998,1.0
0.0028104762,-0.55757169,-3.100459,-2.2271607,1.5304145,1.0
0.3884475,-2.2796830000000003,-1.918341,-1.5422504,-0.094934714,1.0
1.1598906999999998,-0.85073057,-3.7054221,-2.6378252,-1.0334069,1.0
1.3603402,1.4448403,-3.5055835,-2.3135633,1.6175794,1.0
2.3209216,0.70803163,-0.011926663999999998,0.51327934,-3.3427441,1.0
0.66882021,-1.5737277,-1.7897593999999997,-1.5245116,1.0565322,1.0
-2.0168925,-3.1233897,-1.8484186,-1.6821328000000002,0.27008563,1.0
0.50007271,-1.7965668,-2.1816022,-1.5007381000000002,-1.3917913,1.0
-1.0455679,-2.2768598,-3.3003314,-2.2438676,-1.6705324,1.0
-1.0366303,-0.58654373,-2.6800839,-1.8124915,0.35846334,1.0
-1.7409158,-3.9723705,-1.6365111,-1.4170677,-0.44825406,1.0
-0.48197655,-2.1468826,-2.2552884,-1.263653,-1.3105867,1.0
1.6916396,-0.3268393,-2.9377205,-1.8354778000000005,1.5657603,1.0
-1.7122457999999998,-3.6864112,-1.8494405,-1.6068772,-0.59824118,1.0
-1.6934477,-2.9737884,-2.203828,-1.5042832,-3.3245545,1.0
-0.090043297,-2.4283059,-1.4975288999999998,-1.4177891000000002,0.49675122,1.0
0.80797513,-0.21088497,-3.4996276,-2.1252512,0.062786722,1.0
-1.2248373,-3.7459754,-1.8728517,-1.6794830000000005,-1.183632,1.0
2.0967026,-1.1982423,0.24766774,0.69690383,-4.4516588,1.0
0.60496866,-1.6713633,-2.582864,-1.804755,0.023842971,1.0
-1.0197307,-3.7660022,-1.8589017,-1.2580317,0.18106199,1.0
0.48356513,-2.1257767000000003,-1.9507857,-1.6682789,-0.036495244,1.0
-0.22259645,-2.3206169,-2.0504499,-1.4682306,-2.8584193,1.0
-0.49506004,-2.3453548,-2.3368926,-1.7078796000000005,0.39707013,1.0
-0.94829611,-2.6856672,-2.26316,-1.8053652,0.89583361,1.0
-1.784607,-3.3881576,-1.7679843000000002,-1.5652008,-0.063029867,1.0
0.99788434,-0.58582181,-2.8878804,-1.5616819,-1.0081563,1.0
-0.22543816,-3.0607185,-1.9333009,-1.6500379,-0.96608145,1.0
-2.0535357,-3.6160963,-1.9934827,-1.4356229,-2.4857221000000003,1.0
0.74389521,-1.0622009,-2.6615235,-1.7956421000000002,-1.3210105,1.0
0.13868852,-2.0264568,-2.7513339,-1.4913485,-1.1222261999999998,1.0
1.9141921,-0.29152013,-2.8853888,-1.7689857,1.2730655,1.0
-1.312532,-3.1872827,-1.7538223000000002,-1.5463025,1.9981501,1.0
1.5488243,-0.40285652,-2.7089911,-1.839799,1.3640529,1.0
-0.22531901,-1.6220586,-2.2007734,-1.7559217,1.7986337,1.0
1.801598,0.68332057,-2.8482473,-1.9050242,0.79396976,1.0
0.33521445,-2.3478647999999995,-1.2112815,-1.2944491000000002,-0.88059798,1.0
-0.093734572,-2.7663877,-1.6826356,-0.65986998,0.22438603,1.0
-1.0722546,-2.3630352,-1.8174826,-1.2770153999999998,-2.0542379,1.0
-0.08735764900000001,-2.0676069,-2.4741308,-1.9473923,0.65986575,1.0
-0.87127275,-3.0747809,-1.1446645,-0.52727099,-2.3014506,1.0
-0.33882161,-1.6707241000000002,-2.4689146,-1.7817728,-0.14679463,1.0
0.014455172,-2.3294382,-2.3768113,-1.7545893,-0.1379071,1.0
0.6801946,-1.5664491000000005,-2.3397867000000003,-1.7410231,0.39295452,1.0
0.31254739,-2.1781081,-2.5112375,-1.5128249,0.6107600999999999,1.0
-1.1017242,-2.6749662999999995,-2.4021236,-1.8485055,-0.60075974,1.0
1.043867,-0.15687521,-3.1509572999999995,-2.0498691000000004,0.67345598,1.0
-0.07700981700000001,-2.4769498,-2.0797722,-1.6075772,0.016732735,1.0
-1.3564806,-3.1983776,-2.0539519,-1.6090629,-0.93435416,1.0
0.87147899,-0.99600772,-2.8228255,-1.85436,0.82808171,1.0
-0.16796679,-1.9153507,-3.2531412,-2.1615806,-3.1062763,1.0
-0.44918329,-2.5708554,-1.9322552,-1.6456942,1.5812764,1.0
2.0119243000000004,-1.931531,-1.0542252,-0.65541991,-0.47236973,1.0
-1.3342981000000005,-3.8210029,-1.8623987,-1.6215238,-1.5087436,1.0
-2.1654749,-3.8853673,-1.7546198,-1.5072711,0.19567409,1.0
0.72155206,0.048851024000000014,-2.9942156000000004,-2.0768442,0.23891838,1.0
1.1769864,-0.65701606,-2.2569379,-1.5824809,-0.2305444,1.0
-0.10066105,-1.9776395,-2.4850599,-1.6378921999999998,-1.6286037,1.0
0.90603436,-0.40515305,-1.5545066,-1.5217507,1.8757951,1.0
-1.4114811,-2.9933109,-1.7797651,-1.4582389999999998,-1.9664228,1.0
-1.8937547,-1.2401733,-3.409370200000001,-2.3128148,0.1218748,1.0
-0.49352574,-3.098113,-1.7874118000000003,-1.3972332,-0.25489479,1.0
-0.79390013,-3.009767,-2.0131979,-1.5614312,1.6067082,1.0
-1.7759454,-4.0297532999999985,-1.2906422,-1.1757926,-4.2927877,1.0
-0.86494868,-2.9919111000000003,-1.6916759999999995,-1.5229406,0.11376777,1.0
-0.67180649,-3.579994,-1.6892941000000004,-1.5094395,-1.2969772,1.0
-0.38789439,-1.8773077,-3.1108631,-1.9217006,-0.64156262,1.0
0.8266463,-2.4621732000000005,-1.519772,-1.2205788999999998,-1.1538389,1.0
-2.2599162999999995,-3.9512328,-1.3963637,-1.6430542,-0.56811091,1.0
0.58679535,-2.1942722000000003,-2.2194158,-1.5135586,1.2492003,1.0
-1.3917631,-3.0217556,-1.9734276,-1.2861469,-2.2557807,1.0
-1.8972932,-3.5231948,-1.6561838,-1.1093295,-1.2786334,1.0
0.89985539,-0.75151059,-2.3342996,-1.5760869,2.2072413,1.0
0.80637506,-1.4427522,-2.5547403,-1.7151302,-1.4863195,1.0
2.2631572,1.1502497,-3.3438556000000004,-1.9105139,0.5709535,1.0
-0.85189853,-3.8796276,-1.8662007,-1.5694624,-0.46507245,1.0
-0.30121058,-2.6883663,-1.829253,-1.7295716,0.28998374,1.0
0.029643877000000006,-1.7648578,-1.944334,-1.6310636,0.11220155,1.0
0.86705959,-0.86317715,-3.1079874,-1.9221719,0.91915093,1.0
-0.33102904,-2.6175580000000003,-1.997135,-1.5139836000000002,-1.0071319,1.0
-3.0539033,-4.4028867,-1.374041,-1.1618372,-0.1913969,1.0
0.39029676,-2.1525005,-2.106622,-1.6106891,0.12772063,1.0
-0.47763214,-2.7048052000000005,-1.9566249,-1.6000462,1.1751598,1.0
2.7368568,-1.9846965,-0.15695602,-0.043337086,-2.7967153,1.0
0.16259435,-2.1700832,-1.9806245,-1.656467,0.12080651,1.0
-0.98587492,-2.4311348,-2.7581273,-1.6528292000000002,-1.5444435,1.0
-1.2856953000000002,-2.9231533,-2.0999582,-1.6425706999999998,1.0028843,1.0
-0.64901742,-2.8719821,-1.7236827,-1.5125582,-0.094382988,1.0
-0.21622783,-3.5990384,-1.7168781000000002,-1.5129151,-0.74296398,1.0
-0.37102251,-1.6404337,-3.3976366,-2.3992013,-0.29964948,1.0
1.3904195,-0.80001662,-2.6296348,-1.4108386,2.058465,1.0
-0.31069714,-2.7608816000000003,-1.9609575,-1.6017118,0.099917809,1.0
-1.6062726,-3.1167163,-1.9591795,-1.3027135,-0.56278232,1.0
1.5643222,1.4824831,-3.4202964,-2.3050859,1.7119069,1.0
1.4375853,0.55260079,-3.6528725,-2.2596795,0.26986182,1.0
-1.5822374,-3.8468796,-1.5854165,-1.1729946000000002,-1.0306579,1.0
-1.4411843,-2.5235521,-3.0301256000000003,-1.5854095,-0.96263889,1.0
-1.3937909,-3.1206576,-2.1633431,-1.6217659,-0.076277947,1.0
-1.1534864,-3.8152961,-1.6970383000000002,-1.4835605,-1.0607038,1.0
1.6507387999999998,-0.69576429,-3.4809638999999994,-1.7227315,-1.165275,1.0
0.90532755,0.19085419,-2.990647,-2.2475584,-0.095217103,1.0
-0.81681708,-2.8488334,-2.6162099,-1.4866212,-1.0508159,1.0
-1.3850115,-2.5352373,-2.9650843,-1.9967927,0.092931112,1.0
1.8551932,1.0146253,-3.4703998999999994,-1.9470769,1.6742769,1.0
0.91321865,-1.3063914,-2.5212222,-1.6772707999999998,1.2708269,1.0
0.9178806,-1.0079737,-2.5912086,-1.8733636,0.38683676,1.0
-1.0545796,-2.5972415,-2.9320875,-1.7096348,-1.0615362,1.0
0.11221916,-1.9383937,-1.9996181,-1.6354646000000002,1.7462046999999998,1.0
-0.66551119,-2.9743856,-1.4665108999999998,-1.3741465,0.59329534,1.0
-0.22643837,-1.7896955,-2.0735835,-1.638046,-1.6554948,1.0
-0.29437621,-2.8992949,-1.7982985,-1.5742053,-0.86278827,1.0
-0.80730173,-2.9792921000000003,-1.7977217,-1.5916281,2.3475330000000003,1.0
0.16223357,-1.7842838,-1.8870318,-1.5523956,1.4357853,1.0
1.0432499,0.56085732,-0.065911803,0.71010068,-3.5421178,1.0
1.6535612000000002,0.58727662,-2.7236185,-1.8115092,1.6372539,1.0
0.4432041,-1.258996,-2.5676625,-1.6460925,-0.040580322,1.0
-1.3027878000000002,-2.9658038,-1.8509029,-1.3877046,-2.2025424,1.0
0.47438484,-0.83728133,-2.8247749,-1.8079343,-1.0957967,1.0
-0.77282963,-3.3795477,-1.6886085,-1.5476423,1.3038279,1.0
-0.18312161,-2.8852524,-1.9179094,-1.627497,0.21854854,1.0
-0.52753118,-2.2205267,-2.2223876,-1.8046205,1.2517337,1.0
1.5568073999999998,-0.41022926,-2.7026053,-1.5928239,0.73814154,1.0
-0.66702322,-2.093629,-2.58007,-1.5376691999999998,-2.2350878,1.0
0.60318988,0.41932568,-3.2008122,-2.2541917,0.47053169,1.0
-1.6823182,-3.6523264,-1.6046892,-1.4558431,0.94762967,1.0
-1.5750394,-2.73993,-2.854985,-1.8170462,-1.6327158000000002,1.0
2.0561575,1.0237848,-3.0332206000000004,-2.0809709,1.4133444,1.0
-1.9107153,-3.5429506,-1.5060338,-1.4430259,-2.1647471,1.0
-2.7340544,-4.4081983000000005,-1.4244344,-1.1845449,-3.1090986000000003,1.0
-1.2702361999999998,-3.1838151000000003,-1.7163167,-1.4482243,-0.17863076,1.0
1.5070622,-0.48753171,-3.1637369,-1.9839785,-0.91251996,1.0
1.072784,-0.33299912,-3.1833426,-2.0427207,-1.4158992,1.0
-2.5385798,-4.4155002,-1.6527293,-1.4476265,-1.5051348999999998,1.0
-1.6900977,-3.3279077000000004,-1.8529038,-1.2534045,-1.9214899,1.0
0.15569364,-1.6726818,-2.4627638,-1.8502762,-0.21110703,1.0
-0.44563393,-2.1323409,-2.5710121,-1.7827144,-0.9441535,1.0
-1.9451514,-4.452255999999998,-1.6699481,-1.1935843000000002,-1.9404504,1.0
1.883443,0.68396458,-0.45792466,0.24022388,-3.7831972,1.0
1.5346993,-0.10239473,-3.1277396,-1.7904118000000002,-0.17711151,1.0
1.2624063,-0.19624336,-3.2702624,-1.9566376,0.57100184,1.0
-0.41354454,-2.0466126,-2.8643614,-1.8344826,0.18420328,1.0
-2.1630851000000004,-3.7402892,-0.92440883,-0.38819497,-4.040323,1.0
0.62035652,-1.2073029,-2.2900772000000003,-1.7454014,0.051920007,1.0
-0.70870219,-3.1154276000000003,-1.9726519,-1.4970749,0.78364232,1.0
-1.1093877,-2.7806123,-2.0980266,-1.5573277,-0.7957553,1.0
-0.92076802,-2.282041,-3.5255441,-2.7922457,-0.40365701,1.0
-1.3562946000000002,-2.6740973,-3.0402218,-1.9610396,-1.2591416000000002,1.0
0.1402548,-3.0287598,-1.7433016,-1.450386,-1.117516,1.0
-0.36310945,-2.4230408,-1.997905,-1.3963867,-0.65050451,1.0
-0.44559745,-1.6676105,-2.2102186,-1.7817188999999998,0.55482234,1.0
-0.39953988,-1.9536969,-1.914787,-1.6746888999999998,-0.66484244,1.0
0.59338175,-1.1591641,-2.4121099,-1.7597746,-1.07138,1.0
1.8768805,0.24738304,-2.8028392,-1.9405366,-0.14288968,1.0
0.67123526,-1.0419113000000002,-2.3539830000000004,-1.9089096,0.82682812,1.0
2.4860706,1.6402648000000002,-3.3208215,-1.7642403000000002,1.195452,1.0
1.8422751,-0.35795911,-2.6598418,-2.1287362,0.20940932,1.0
-1.2663774,-2.5112793,-3.0500617,-1.9477515,-1.783119,1.0
1.1315836,0.064203507,-2.6315986,-2.0204438,1.3370189,1.0
-0.54239255,-2.1474464,-2.3157507,-1.7353374,1.2537735,1.0
-1.3194093999999998,-2.6062365,-3.0625023,-1.7746107,-1.653313,1.0
-1.8856314,-3.1199033,-2.2177298,-1.4376933,-0.11849513,1.0
-1.6449683999999998,-3.7672048,-1.5988223999999998,-1.4241086,-0.36174595,1.0
-1.6689078999999998,-4.6192133,-1.7402068,-0.77480987,-1.958269,1.0
1.5100106000000002,0.66702494,-2.4642119,-1.7458163,1.8095211,1.0
0.12468678,-2.4520369,-2.0935285,-1.289905,-1.647945,1.0
-0.30247674,-3.4039947,-1.6552822,-1.1405184,-0.70409457,1.0
1.9665839,-0.29447578,-2.7698395,-1.6193772,0.11526361,1.0
-0.77904038,-2.4523085,-2.8817085,-1.8637703,-2.2288599,1.0
0.0512875,-0.69881631,-3.0474875,-1.9870885,0.28807602,1.0
-1.2711337,-2.7081307,-2.9311618,-1.7615828999999998,-1.3242671999999998,1.0
1.2801693,-0.013534921,-3.0497414000000003,-2.1244636000000003,1.0217238000000002,1.0
-0.33074015,-2.6847035,-2.2296249,-1.6347336,-0.12946745,1.0
-0.60407828,-2.6711798,-1.3224774,-1.4327447,-1.2018839,1.0
1.3540725,-0.1839119,-3.3332719,-1.9044158,-1.9363246,1.0
-0.92983239,-2.5541916,-2.466609,-1.6387143,0.11598556,1.0
-1.1673198,-3.4959194,-1.620275,-1.297185,1.3838981,1.0
-0.84936562,-2.6798962000000004,-2.3355996,-1.3787421,-1.4347827,1.0
0.51998979,-2.181712,-2.0337407,-1.2794598999999998,-1.2861316,1.0
-0.95682536,-2.2797699,-3.0153748,-1.7198789,-0.44660819,1.0
-1.0597449,-3.5100382000000003,-1.8270403,-1.4901256,1.4661923,1.0
-0.05885377,-1.8393745,-1.7337247,-1.5111401000000002,-1.8268998,1.0
-2.6866891,-4.556571599999999,-1.3585933,-1.1820083,-2.0488869,1.0
1.4297011,0.22453981,-3.6765405,-2.1683527,0.3084616,1.0
-0.57770123,-2.3841519,-1.5994608,-1.334442,-1.8656905,1.0
-1.6753605,-3.469428,-1.8649259,-1.5050548,-0.77005208,1.0
0.84117389,-1.9300904,-0.30861832,0.62982356,-3.8354749,1.0
-0.090253668,-2.3261923,-1.6513484,-1.5151894,0.90071988,1.0
-0.40200589,-2.4728141,-2.8328524,-1.7286167,-2.7590225,1.0
-0.18085318,-2.1177382,-2.4741458,-1.741466,-1.3069013,1.0
-1.0990116,-2.5125286,-2.7675124,-1.7848301,-1.2149992,1.0
-0.89102708,-2.9898787,-1.8114886,-1.3955402,-2.8610205,1.0
0.11864476,-2.5527505,-2.031104,-1.4290878,0.35728904,1.0
1.4103454,0.15851556,-3.7209572,-2.5092927000000005,1.195403,1.0
-1.7888734,-2.9852557,-2.0043407,-1.5343184,-1.6398923,1.0
0.15502701,-2.3634995,-2.1718488,-1.6237028999999998,1.1770451000000002,1.0
0.40139843,-1.5544732,-2.775031,-1.9231111,-0.69386535,1.0
0.80275868,-0.35474013,-2.2937499,-1.5163928,1.5358171,1.0
-0.65859011,-3.3662955,-1.9096077,-1.4761892,-1.0761795,1.0
0.0010963836,-1.8783507,-3.0485413,-2.0067577,-2.7372138,1.0
-0.37663977,-2.3789832000000004,-1.8016255,-1.6041937,0.79385434,1.0
-0.65247975,-2.3451085,-2.0230824,-1.5760468,-1.5166222,1.0
-2.7150803,-3.8547136,-1.2377517,-0.83344806,0.59328855,1.0
-0.93803929,-2.2444198,-3.3938833,-2.329488,-1.1779624,1.0
0.19648537,-2.0742516,-2.086894,-1.6705796000000002,0.34234565,1.0
-1.6936625,-3.3499185,-2.5684558,-1.7074398000000002,-1.5631873,1.0
-1.8547215,-4.1197314,-1.6147646,-1.1770007,-1.4891074,1.0
2.8564234,0.89537808,-0.95904294,0.1946267,-2.5801396,1.0
0.16357928,-2.171266,-2.2764927000000004,-1.6855563000000002,-0.32957302,1.0
-1.2956495,-3.0449298,-3.0746435,-1.7796653000000002,-1.1213491000000002,1.0
-1.2681578000000002,-3.3371877,-1.7397762,-1.5286772,0.096252553,1.0
-1.8168121,-2.691529,-2.5432698,-2.2410466,0.40681852,1.0
-3.8326776,-3.9669498,-2.5097085,-1.2215512,-1.1984262,1.0
0.95175198,-1.1635403,-1.9622435,-1.8516263,0.013028173,1.0
-0.10011563,-2.3527342,-3.2462322,-1.8652534,-0.11924601,1.0
4.2227918,1.4604151,-2.0075463,-1.2608956,0.42260573,1.0
-0.81660309,-2.5149322,-2.2668931,-1.4329864,-1.216439,1.0
-2.4032022,-3.726877,-2.2869612,-1.850466,-1.3997377,1.0
-1.0889243999999998,-3.2979109,-1.7409839,-1.4886166,0.1681633,1.0
2.5582679,1.172224,-4.1394992,-2.3624786,0.4897631,1.0
-0.52682126,-3.359393,-1.9038041,-1.7878405,0.14711329999999995,1.0
1.2868159,1.5973593,-3.31422,-2.3250054,1.3316866000000005,1.0
0.062236183,-1.8512419,-2.0828586,-1.7501055,1.4874845,1.0
-0.66474534,-3.1091226,-1.9055679,-1.6246111,-1.0721495,1.0
1.0194576,-1.5600964,-2.3651943,-1.4404936000000002,-0.13597024,1.0
1.5041284,0.86525753,-3.5848807000000003,-2.1928162,-0.036394648,1.0
0.13777095,-1.7693542000000002,-2.052873,-1.511792,-2.0495397,1.0
0.39402608,-1.6282384,-3.1960421,-1.8231346,-2.6371707000000004,1.0
1.1537959,-1.023958,-2.9584277,-1.8925675,0.54254856,1.0
-0.92013929,-3.0262518,-2.1527558,-1.8108696,0.71274777,1.0
-1.2593265,-3.4626602,-1.7439933999999997,-1.5330585,1.318558,1.0
-0.02121898,-2.5112297000000003,-2.1253538,-1.6375943000000002,-1.8302705,1.0
-0.84021451,-2.7120551,-2.5321373,-1.7379387,-0.20695939,1.0
0.22426955,-1.2223386,-3.6001941,-2.4581942000000003,-0.03260848,1.0
0.91165695,-0.096645939,-3.258136,-2.0481618000000004,0.77514117,1.0
-0.013367409,-0.97142275,-3.5014978,-2.4624289,-0.94844576,1.0
-0.14257597,-2.6862219,-2.0369301,-1.5926037,0.39432507,1.0
-1.5688792,-3.987033,-1.8229459,-1.3587566,-0.55366979,1.0
-1.0941242,-3.6026158,-1.6832491000000005,-1.566921,-0.59922301,1.0
-1.0659116000000002,-2.5122172000000003,-3.0064552000000004,-1.9730715,-1.7359087,1.0
-1.5355333999999998,-3.9378846,-1.4490308,-1.1458921999999998,-2.108252,1.0
1.526966,-0.060337827,-3.5370773,-2.167766,0.083155806,1.0
-0.72662181,-2.5788278,-2.344985,-1.6252556,0.9481898,1.0
1.0767893999999998,0.880992,0.55701421,0.63783419,-0.98296724,1.0
0.12377935,-2.4655626,-2.2491865,-1.5674715,0.012065128,1.0
-1.0882996,-2.6390659,-2.6608941,-1.7483919999999995,-1.7223248,1.0
-2.6555359,-3.124683,-1.984218,-0.41151841,-0.68960698,1.0
1.3007236,-0.34205061,-2.8498502,-1.7827199,-0.84877504,1.0
0.39070661,-1.5650495,-1.8427267,-1.5670204,-1.5558797,1.0
-0.48248716,-2.9535024,-1.8593808,-1.5619651,0.20019502,1.0
-1.7395324,-3.2489695,-2.2675309,-1.5883247,-0.54622372,1.0
-0.69686299,-2.9582626,-2.1953339,-1.4943631000000002,1.0462125,1.0
2.1848076,0.50042543,-2.9176369,-1.4371448999999998,-0.7403892,1.0
1.4684368,-0.28946253,-2.6075939,-1.9555449,-0.48799404,1.0
-0.085970978,-2.5872112,-2.02272,-1.7828166,0.8218247999999999,1.0
-0.025279824,-1.8953114,-2.9564004,-1.9279737,-1.8528682,1.0
1.8865006,0.28138585,-2.8513891,-1.9642148,0.8058917,1.0
1.8224473,0.89284807,-3.1574412,-2.1884408,1.5442539,1.0
-1.9372561,-3.9473165,-1.8605414,-1.5735796999999998,-0.6113937,1.0
2.0259583,0.56073371,-2.5881347000000003,-1.7552737,0.82839835,1.0
-1.4179071,-3.6456569,-1.860673,-1.2362429,0.79977102,1.0
-0.32025439,-1.6915301,-3.2389683,-2.0407782,-0.74088871,1.0
-0.64534387,-2.9541596,-1.7848389,-1.6140729,1.6896232,1.0
-1.4232716,-3.3662101000000004,-1.6642011000000003,-1.5353327,0.41146518,1.0
-0.16509820000000006,-3.0051926,-1.8383842,-1.5791314,0.4346377,1.0
-0.92047323,-2.4996833,-2.5098976000000004,-1.6701821,-0.52368507,1.0
0.76725885,-0.99949737,-3.16726,-2.1728604,0.74865781,1.0
-0.65665466,-2.6672279,-2.1859149,-1.6544855,-0.095847586,1.0
2.759564,0.35934154,-2.4177734,-1.1531828000000002,-1.9604676,1.0
3.0136191,1.485195,-3.2375646,-1.452775,-1.4613277,1.0
-1.1411159,-3.0440089,-2.0125347,-1.7436765,-0.61307078,1.0
-1.090191,-3.4802699,-1.7165703,-1.59268,0.11784171,1.0
-1.9216541,-3.720943,-1.8638773,-1.5923891,-0.71365013,1.0
1.1919271,-0.16458532,-2.3168866,-1.8987997,0.50136108,1.0
1.6983228,1.9053705,-3.6844924,-2.4907559,0.49733734,1.0
-1.9797004,-3.5857216,-1.9922429,-1.6282944,-0.30496273,1.0
-0.22650747,-1.6876456000000002,-2.9214087,-1.7305793,-1.1875452,1.0
0.78537747,-2.223417,-1.5190638,-1.1267435,-1.2218068000000002,1.0
-0.1252727,-1.5255511,-3.2954510000000004,-2.0583042000000003,-1.9831331,1.0
0.3964043,-1.3532408,-2.1741944,-1.7613573,-0.10958855,1.0
0.81382389,-0.26470628,-3.1588916,-2.0595472,1.6766313000000002,1.0
-2.374426,-4.5487362000000005,-1.536512,-0.97667622,0.08027448,1.0
-0.18678731,-1.89882,-2.8058016,-1.86252,0.44238178,1.0
0.98103089,-1.4626864,-2.1418045,-1.556306,-1.3526908000000002,1.0
-0.1251514,-0.67558592,-3.8156878,-3.2047173,-1.8681209,1.0
0.012463757,-2.4664227000000003,-2.9407551,-1.5515567,-2.197301,1.0
0.50619935,-2.0261391,-2.272916,-1.9130013,-0.032129492999999995,1.0
-0.36621696,-2.303798,-2.2784912,-1.7115072,0.21257393,1.0
-1.6889217,-3.9571213,-1.7594411,-1.5390603,-1.8891934,1.0
0.39942528,-1.2436283,-2.3727946,-1.6987404,-0.59817177,1.0
1.0564202,-1.4700534,-2.405628,-1.6645256999999998,1.0954778,1.0
-1.6156542,-3.3114821000000005,-1.6999131,-1.6259035,0.28922507,1.0
-1.6889953000000002,-3.9312461,-1.8519077,-1.4269707,-1.1413575,1.0
-1.78272,-3.4074342000000004,-2.2681781,-1.3115422,-1.1803297,1.0
-1.2972883999999998,-3.7902616,-1.7385913,-1.5144248,-2.6686495,1.0
-1.1562284,-3.4148462,-1.8469257,-1.5491873,-0.79980969,1.0
-0.56361173,-3.2756514,-1.5909715,-1.4239102,0.26291941,1.0
-1.3302442,-2.6568221000000003,-2.7994951,-1.6137943,-1.2918245000000002,1.0
-0.61332454,-2.1330346,-3.3885711000000005,-1.8696012,-2.0463115000000003,1.0
-0.45452324,-2.5406745,-2.9921913,-1.7506602,-2.5353932,1.0
-1.7153514,-4.0860048,-1.8966871,-1.3757859,-0.95669399,1.0
-1.3034924,-3.6720958,-1.6036021,-1.3902198,0.80467558,1.0
-1.3620844,-3.3050092,-1.629173,-1.4471171,-0.017468341999999998,1.0
-1.1712763000000002,-4.3397823,-1.5858179,-1.2547848999999998,-1.666422,1.0
0.14440682,-1.7864330000000002,-1.8313374,-1.6379801,-0.090181513,1.0
-1.9113836,-3.9176609,-1.6564488000000002,-1.2200532,-1.3149146,1.0
0.73185575,-1.7003357,-1.9162713,-1.5389292,-2.1239893,1.0
1.3794993,-0.93556975,-2.5816936000000004,-1.9638409,1.1282441,1.0
-0.93462721,-3.1001367,-1.9516524,-1.7725939,1.0694391,1.0
2.2001963,0.34775304,-2.9089203,-1.7659557,0.27982326,1.0
-1.2242308000000002,-3.2004504000000003,-1.6221977,-1.4939447,0.66872581,1.0
-1.3776227,-3.2443994,-2.0753973,-1.4542122,-1.6581179,1.0
-2.3517658,-3.2083584,-1.3818046,-1.9038282,0.11101304,1.0
1.4197459,-1.0286201,-2.5873587,-1.7995136000000005,0.5861116999999999,1.0
-1.141207,-2.708432,-2.8266227,-1.5559191,-2.8915158,1.0
-1.7072235,-4.5711886,-1.5320921,-1.3264477,-0.39917858,1.0
-1.5484692,-3.0660236000000003,-2.2278392000000005,-1.9258123,-0.25425012,1.0
-0.90103295,-1.0187332,-0.61842517,-0.65304829,0.55019087,1.0
-1.6552654999999998,-3.1302193,-2.2085325,-1.6228318000000002,-0.01405686,1.0
0.33446152,-1.2172473,-2.2758576,-1.7881131999999995,1.444656,1.0
-1.5556496000000002,-3.5303861000000003,-1.8872906000000005,-1.6928282,-0.12081631,1.0
-0.92548376,-2.2633715,-3.4960882000000004,-2.4069138,-2.2243528,1.0
-2.0724192,-4.1667703000000005,-1.5567195,-1.1828569,-0.29502336,1.0
-0.0033651917,-2.4298686000000003,-1.7060416,-1.5428278,0.2860839000000001,1.0
-1.8617347,-3.7086175,-1.7596726000000005,-1.4677094,-1.5068347,1.0
-1.0062796,-2.4560813,-2.1668452,-1.7549066000000002,0.77652325,1.0
-1.2266511999999998,-3.3582973,-1.8525776000000005,-1.7908151,1.1019862,1.0
-1.5653053,-3.2464743,-2.2587458,-2.1385018,-0.50946679,1.0
-2.0691065,-3.6234614,-1.6209918,-1.1223179,-1.8413579,1.0
-0.79745123,-3.3730937999999995,-1.3725562,-1.0816563,-2.7284859,1.0
-2.3388108,-4.1606956,-1.5809785,-1.4361381000000002,-1.9658297,1.0
-2.0520683,-3.3194283,-2.2640915,-1.480449,-2.3012401,1.0
-0.51177944,-2.217988,-2.0891868,-1.7247880000000002,-0.43614231,1.0
1.8391911,1.1969014,-3.3252494,-2.013928,1.4946937,1.0
-1.8070829,-3.9734141,-1.5427673000000002,-1.3984964,-0.67135051,1.0
0.022839359,-1.83307,-1.8382191000000003,-1.6939491999999998,1.0944855,1.0
0.025169394,-1.4033428999999995,-3.4974181000000004,-3.3655214,-2.2999604,1.0
0.69417208,1.1446048,-3.5158975,-2.5117025,0.53542937,1.0
-0.66867482,-2.8381087000000003,-1.6138039,-1.086484,-0.056586257,1.0
-1.0978263,-3.3352948,-1.7428355,-1.5118168,0.75173747,1.0
0.60271608,-1.8224927,-2.4303011000000003,-1.3712921,-1.5997511,1.0
-0.28007207,-2.531466,-2.693478,-1.6542714,-2.5327877,1.0
0.30674554,-1.4711163,-2.5226264,-1.9728374,1.1487992,1.0
-0.72111492,-2.3992557,-2.349179,-1.5788108,-1.2481877,1.0
-0.071359625,-2.7730639,-1.8358886000000003,-1.6558548999999998,-1.3368904,1.0
-2.2855371,-4.521927099999999,-1.4650503,-1.2365265,-1.8084161,1.0
-0.40917033,-2.2231151,-2.235273,-1.6152778,0.23193422,1.0
